title,description,points,price,variety,region_1,variety_region
Finca la Rinconada 2009 Barcolobo 12 Meses en Barrica Red (Vino de la Tierra de Castilla y León),"Stalky, medicinal, rubbery aromas announce an acidic Tempranillo-led blend that's downright astringent on the palate. Flavors of stalky fruit, buttery oak and sheer raspberry and plum end crisp and tight, with a salty flavor.",83,30.0,Red Blend,Vino de la Tierra de Castilla y León,Red Blend-Vino de la Tierra de Castilla y León
Le Strette 2007 Le Strette  (Barolo),"Barolo Le Strette (with fruit sourced from the Novello and Barolo areas of Piedmont) opens with dark, inky concentration and sweet aromas of cinnamon, clove and mature berry fruit. The wine comes on with strength and personality, but in an immediate, one-dimensional manner.",89,,Nebbiolo,Barolo,Nebbiolo-Barolo
Adelsheim 2015 Caitlin's Reserve Chardonnay (Willamette Valley),"Star fruit and citrus notes build into riper peach and tree fruit flavors. A hint of powdered sugar colors the finish, as does a burst of buttered toast. Still integrating, this will reward further cellaring. Drink 2019–2030.",92,45.0,Chardonnay,Willamette Valley,Chardonnay-Willamette Valley
Negro Angelo e Figli 2010 Cascinotta  (Barbaresco),"From the Basarin vineyard area in the village of Neive, this shows power and finesse in its typical Nebbiolo sensations of underbrush, floral notes and truffle. The palate has creamy dark-cherry fruit layered with spices and balsamic herbs and a long finish. It will develop fully over the next few years and should age well.",92,50.0,Nebbiolo,Barbaresco,Nebbiolo-Barbaresco
Transcendence 2009 Syrah (Santa Ynez Valley),"This is high in alcohol, but it will easily pair with barbecue. It's made from fruit grown in the warm Larner Vineyard in Santa Ynez Valley as well as from the cool Lafond Vineyard in Santa Rita Hills. Rich, dry and complex, it offers brisk, citrusy acidity to offset the ripe blackberry, currant and sandalwood flavors.",90,28.0,Syrah,Santa Ynez Valley,Syrah-Santa Ynez Valley
Castello Banfi 2008 Florus 500ml  (Moscadello di Montalcino),"Here's a beautifully gold-colored late harvest dessert wine born in the same territory that produces celebrated Brunello di Montalcino. Castello Banfi's expression is thick and luscious with a long fade flavored by apricot, honey and delicately toasted almond. Drink this wine alone after dinner in lieu of dessert.",91,,Moscadello,Moscadello di Montalcino,Moscadello-Moscadello di Montalcino
Georges Duboeuf 2015 Domaine Beranger  (Pouilly-Fuissé),"Full and rich, this single-estate wine is generous and ripe. Spice and yellow-fruit flavors are right up front, giving the wine generosity. Good balancing acidity offers the lift the wine needs. Drink now.",90,38.0,Chardonnay,Pouilly-Fuissé,Chardonnay-Pouilly-Fuissé
Daou 2015 Reserve Chardonnay (Paso Robles Willow Creek District),"There is an oaky toastiness to the nose of this bottling, which shows light browned butter, honeysuckle and struck match aromas. Its barrel ageing shows prominently on the palate, brightened by lemon peel-like acidity and a finish that combines butter with tang. Toasted croissant notes fill out the midpalate.",92,46.0,Chardonnay,Paso Robles Willow Creek District,Chardonnay-Paso Robles Willow Creek District
Brander 2011 Bouchet Red (Santa Ynez Valley),"Brander's annual Bordeaux blend features 70% Cabernet Sauvignon, 20% Cabernet Franc and 10% Merlot. There is ripe boysenberry, cedar and worn leather on the nose, followed by Bing cherry flavors on the palate, where acidity and a light body combine for a lively finish.",93,35.0,Bordeaux-style Red Blend,Santa Ynez Valley,Bordeaux-style Red Blend-Santa Ynez Valley
Schug 2010 Sauvignon Blanc (Sonoma Coast),"There's lots of acidity and green, tangy gooseberry fruit in this bone-dry Sauvignon Blanc. It's a severe wine, brittle and citrusy, but honeyed in the finish.",86,18.0,Sauvignon Blanc,Sonoma Coast,Sauvignon Blanc-Sonoma Coast
Gracianna 2014 Bacigalupi Vineyard Pinot Noir (Russian River Valley),"Sanguine and meaty, this big-shouldered wine from a prime site on Westside Road showcases a ripeness of black cherry accented in forest floor, cola and cardamom. Mellow oak contributes softness to the texture as a length of licorice takes over at the end.",90,52.0,Pinot Noir,Russian River Valley,Pinot Noir-Russian River Valley
Tenuta di Ghizzano 2003 Veneroso Red (Toscana),"This 60-40 blend of Sangiovese and Cabernet is a plush, modern wine with thick layers of cherry, spice, tobacco and lingering nuances of ripe fruit.",89,35.0,Red Blend,Toscana,Red Blend-Toscana
Dunning Vineyards 2008 Private Reserve Syrah (Paso Robles),"Lots of varietal character in this Syrah, with its peppery flavors of blackberries, currants, anise and teriaki beef. There's a little heat from alcohol. Drink now.",88,35.0,Syrah,Paso Robles,Syrah-Paso Robles
Lionel Osmin & Cie 2014 Cami Salié  (Jurançon Sec),"This is a full, spicy and rich wine from the foothills of the Pyrénées mountains, ripe with apricot and plum fruits. There is freshness as well, along with a toasty character that adds complexity. This full-bodied wine can be aged for several years, so drink from 2019.",90,19.0,Gros and Petit Manseng,Jurançon Sec,Gros and Petit Manseng-Jurançon Sec
Naia 2013 Las Brisas White (Rueda),"Floral, whitefruit aromas are mild on the nose. Citrus, melon and tropical fruit flavors ride on a balanced palate showing brightness without being sharp or scouring. The weighty finish of this Verdejo, Viura, and Sauvignon Blanc blend shows presence but isn't too heavy.",87,13.0,White Blend,Rueda,White Blend-Rueda
Château Rauzan-Ségla 2012  Margaux,"This firmly structured, beautifully crafted wine has a solid backdrop of tannins and plenty of concentration. Beyond that, it is already well balanced, bringing together its dark texture and blackberry fruit flavors with generous acidity. It needs to age, drink from 2020.",94,,Bordeaux-style Red Blend,Margaux,Bordeaux-style Red Blend-Margaux
Collemassari 2012 Poggio Ombrone Riserva  (Montecucco),"Hints of menthol and leather lead the nose on this robust red. The hearty, monolithic palate offers dried black cherry, clove and a hint of tobacco alongside firm tannins. You'll also detect the warmth of evident alcohol on the close.",87,67.0,Sangiovese,Montecucco,Sangiovese-Montecucco
Gård 2012 Don Isidro Red (Columbia Valley (WA)),"This blend of 52% Syrah, 34% Cabernet Sauvignon and 14% Merlot offers strong notes of green olive, ham hock and herbs. It's loaded with mesquite flavors with slightly astringent tannins, narrowing toward the finish.",88,22.0,Red Blend,Columbia Valley (WA),Red Blend-Columbia Valley (WA)
Tarara 2010 TerraNoVA Tannat (Virginia),"As Virginia wines can sometimes struggle with acid retention, wines made using naturally high-acid varieties like Tannat are making waves. This bottling of 100% Tannat has aromas of dark cherry, pain grillé and savory spice, with a grilled portobello underpinning. Assertive, strapping tannins lay the foundation, and the uplifting acids add cut. Only 70 cases produced.",88,50.0,Tannat,Virginia,Tannat-Virginia
Woodbridge by Robert Mondavi 2010 Riesling (California),"Is this a dessert wine or a table wine? It straddles the line. Let's call it off dry, with slightly sugared tangerine, apricot, vanilla bean and spice flavors that finish clean and zesty.",84,8.0,Riesling,California,Riesling-California
Riecine 2012  Chianti Classico,"Here's a vibrant wine that opens with pretty aromas of blue flower, rose and berry. The savory palate doles out juicy red cherry, mint, thyme and clove alongside fresh acidity and supple tannins. It finishes on a succulent note. Drink through 2018.",89,28.0,Sangiovese,Chianti Classico,Sangiovese-Chianti Classico
Domaine de la Combe au Loup 2009  Morgon,"Rather light for the vintage, this is still an attractively fruity wine. It has tannins, black currant and plum skin fruit. Juicy, lively, ready to drink.",87,,Gamay,Morgon,Gamay-Morgon
Cave de Kientzheim-Kaysersberg 2013 Anne de K Pinot Blanc (Alsace),"Soft, creamy and fruity, this is instantly attractive. Apples and bright acidity work well together to give a lively wine that's fresh and a great apéritif style.",85,17.0,Pinot Blanc,Alsace,Pinot Blanc-Alsace
Quivira 2012 Sauvignon Blanc (Dry Creek Valley),"The chilly vintage has given this Sauvignon Blanc an unripe edge. There are notes of gooseberries alongside the lemons and limes. The finish is dry, but honeyed, and brightened with crisp acidity.",82,15.0,Sauvignon Blanc,Dry Creek Valley,Sauvignon Blanc-Dry Creek Valley
Château Suau 2014 Cuvée Cadillac  (Cadillac Côtes de Bordeaux),"Ripe and spicy tannins and red-berry flavors, this is a generous organic wine that will develop quickly. It has new wood as well as red-berry fruit flavors, under the direction of consultant Michel Rolland. Let the wine come together and drink from 2019. Suau is part of an international group of family wineries.",89,28.0,Bordeaux-style Red Blend,Cadillac Côtes de Bordeaux,Bordeaux-style Red Blend-Cadillac Côtes de Bordeaux
Château Tour de Pez 2012  Saint-Estèphe,"The small area of Pez is one of the top sites in Saint-Estèphe, with many highly rated chateaus. This is one. New wood aging shows strongly at this stage, although so does the fruit. That gives a structured wine, firm and also full of blackberry fruit flavors. The future is good for this wine, so drink from 2018.",90,19.0,Bordeaux-style Red Blend,Saint-Estèphe,Bordeaux-style Red Blend-Saint-Estèphe
Andeluna 2006 Reserve Malbec (Mendoza),"Tight and rubbery at first, but with time it settles to show jammy wild-berry aromas and density. The palate has bounce and life to spare, while the flavors are bright, fruity and full. A serious Malbec with a bit of hit and scratch to the finish. Drink now into 2012.",89,20.0,Malbec,Mendoza,Malbec-Mendoza
Cambridge & Sunset 2014 California Series Merlot (California),"Tasty and true to type, this wine smells like ripe plums and cherries accented by dried thyme, and tastes slightly meaty on top of all that fruitiness. It's a smooth-textured wine in which moderate tannins add a good bite to the mouthfeel.",88,14.0,Merlot,California,Merlot-California
Pascal Bouchard 2011 Fourchaume Premier Cru Vieilles Vignes  (Chablis),"Sourced from parcels of vines planted in the 1950s, 1960s and 1970s, this a fine, concentrated wine. It has rich structure, great maturity and complexity. Lime acidity mingles with rich white-fruit flavors, balancingdelicacy with intensity. Drink from 2016.",93,,Chardonnay,Chablis,Chardonnay-Chablis
Velocity 2007 Red Wine Red (Rogue Valley),"With each successive vintage, winemaker Gus Janeway has slowly but surely moved this wine to 100% Malbec. It's a bold step, because pure varietal wines do not have the advantage of filling in holes with blending. But for those who want to glimpse the future of Malbec in southern Oregon, this is a touch point. Delicate, balanced, herbal, mixing a wash of light fruits with nuances of herb, this very drinkable wine has appealing delicacy and verve.",89,24.0,Red Blend,Rogue Valley,Red Blend-Rogue Valley
Terra d'Oro 2013 Deaver Vineyard Zinfandel (Amador County),"A multidimensional wine, this delicious example made from 130-year-old vines combines depth, breadth and length. It smells like ripe blackberries, tastes fruity and layered, feels luxurious and supple but at the same time firm in fine tannins and balanced by lively acidity. Medium to full bodied, it tastes great now and will improve through 2020.",94,30.0,Zinfandel,Amador County,Zinfandel-Amador County
Château d'Or et de Gueules 2011 Les Cimels Red (Costières de Nîmes),"Full-bodied and chewy, this blend of 60% Syrah, 30% Carignan and 10% Grenache is a spicy, garrigue-laden wine. Notes of cinnamon and cracked pepper accent black cherry fruit, turning to licorice on the dusty finish. Drink now–2018.",89,20.0,Rhône-style Red Blend,Costières de Nîmes,Rhône-style Red Blend-Costières de Nîmes
Cabert 2007 Chardonnay (Friuli Grave),"Here's a light, easy Chardonnay from Friuli in Northern Italy that offers measured aromatic intensity and notes of stone fruit, flowers and white mineral. The wine would wash down an easy salad thanks to its lean consistency and fresh finish.",84,9.0,Chardonnay,Friuli Grave,Chardonnay-Friuli Grave
Landmark 2013 Damaris Reserve Chardonnay (Sonoma Coast),"Reminiscent of baked apple tart, opulent fruit provides richness and concentration equally buoyed by lemony acidity. Vanilla and honey make appearances on the palate before structured crispness forms on the finish. The wine is a blend from the Sangiacomo and Rodgers Creek vineyards.",92,35.0,Chardonnay,Sonoma Coast,Chardonnay-Sonoma Coast
Bearboat 2008 Syrah (Russian River Valley),"An easy, gentle red wine, full-bodied and spicy, with extravagantly ripe cherry and blackberry flavors. Pretty good, but lacks those extra layers of complexity, so drink now.",86,17.0,Syrah,Russian River Valley,Syrah-Russian River Valley
Ehret 2011 Bella's Red (Knights Valley),"This is a blend of nearly 86% Cabernet Sauvignon and the remainder Cabernet Franc. A floral nose of violet and rose appeals before a sizable intake of grippy leather, sage and cranberry provides a tart, thick and gritty core.",85,48.0,Bordeaux-style Red Blend,Knights Valley,Bordeaux-style Red Blend-Knights Valley
