Unnamed: 0,country,description,designation,points,price,province,region_1,region_2,taster_name,taster_twitter_handle,title,variety,winery
19456,France,"Composed of 60% Grenache and 40% Syrah, here's a tasty and attractively priced rosé with a gorgeous bouquet of fresh white strawberry, ripe plum and a touch of mango-infused tropical acidity. The palate is like a strawberry creamsicle, with a balanced richness that fosters the impression of decadence. A full and lush but still vibrant rosé.",,87,11.0,Languedoc-Roussillon,Vin de Pays des Côtes Catalanes,,Lauren Buzzeo,@laurbuzz,Cuvée de Peña 2009 Rosé (Vin de Pays des Côtes Catalanes),Rosé,Cuvée de Peña
26290,US,"Softly delicious, this is a beautiful Merlot to drink now. It's a little hot in alcohol on the finish, but feels elegant in the mouth, offering waves of cherries, currants and mocha.",Unfiltered,87,35.0,California,Calistoga,Napa,,,Barlow 2009 Unfiltered Merlot (Calistoga),Merlot,Barlow
117624,Spain,"Despite some heat and burn to the nose, there's nothing not to like about aromas of pecan pie and toffee. This Moscatel sweetie is solid in feel, but mostly around the edges; the middle palate is a bit weak. Flavors of brown sugar and caramel are more sweet and simple than complex.",Premium Moscatel,86,16.0,Andalucia,Jerez,,Michael Schachner,@wineschach,Delgado Zuleta NV Premium Moscatel Sherry (Jerez),Sherry,Delgado Zuleta
92339,US,"This is in the big red category without being overwhelming. Rich, firm and concentrated, it smells like blackberries and vanilla, tastes layered and textural, and has enough tannin and acidity for great balance despite a hint of sweetness.",Clarion,89,20.0,California,Amador County,Sierra Foothills,Jim Gordon,@gordone_cellars,Renwood 2012 Clarion Red (Amador County),Red Blend,Renwood
110259,Germany,"Intense smoke and nut-skin aromas add an earthy, savory minerality to rich, sweet Meyer lemon and orange-peel notes on the palate of this delicate yet powerful wine. There's massive complexity here, revealing itself in layers and layers on the long, lingering palate.",Erdener Prälat Auslese,90,40.0,Mosel,,,Anna Lee C. Iijima,,Peter Nicolay 2010 Erdener Prälat Auslese Riesling (Mosel),Riesling,Peter Nicolay
74962,Italy,"Ripe blackberry, blueberry, violet and cooking spice aromas all come together on this blend of Sangiovese and a small amount of Merlot and Cabernet Sauvignon. The palate offers up juicy black cherry, plum steeped in spirits, white pepper and clove while firm, chewy tannins hold it all together. Drink through 2018.",,88,22.0,Tuscany,Chianti Classico,,Kerin O’Keefe,@kerinokeefe,Le Fonti 2012  Chianti Classico,Red Blend,Le Fonti
46454,Portugal,"From Crasto's new vineyards in the eastern Douro Superior, this is a hot country wine resulting in superrich, full-bodied character with a surprising richness. It is soft, the tannins comfortably embedded in the cushion of ample fruit",Crasto Superior,89,24.0,Douro,,,Roger Voss,@vossroger,Quinta do Crasto 2009 Crasto Superior Red (Douro),Portuguese Red,Quinta do Crasto
1606,US,Ripe peach and yellow cherry aromas take a turn towards the tropics on the palate of this intensely fruity wine. It's semi-dry in style with a slightly candied tone but balanced neatly by tart lemon­-lime acidity. Drink now.,Semi Dry,87,20.0,New York,North Fork of Long Island,Long Island,Anna Lee C. Iijima,,Paumanok 2014 Semi Dry Riesling (North Fork of Long Island),Riesling,Paumanok
107189,US,"This small-lot Petit Verdot needs another 5–7 years to shine. There's an intensity of licorice, black fruit and chocolate that's detectable, but the oak and tannin structure loom ominously over the fruit right now. Heaviness on the palate is balanced as well by the wine's acidity, a feat for such a big-boned grape variety.",Ghielmetti Vineyard,88,50.0,California,Livermore Valley,Central Coast,Virginie Boone,@vboone,Steven Kent 2009 Ghielmetti Vineyard Petit Verdot (Livermore Valley),Petit Verdot,Steven Kent
35982,US,"Bright and vivacious black and red berries meet with dill, mint and white sage on the nose of this bottling from a historic vineyard, with a touch of sweet pine wood as well. Dried purple flowers are prominent on the sip, where touches of asphalt, charcoal and beef in a blackberry sauce are boosted by peppery spice.",Estrella Creek Vineyard,91,34.0,California,Paso Robles,Central Coast,Matt Kettmann,@mattkettmann,Michael Rose Cellars 2013 Estrella Creek Vineyard Syrah (Paso Robles),Syrah,Michael Rose Cellars
52108,Argentina,"Lime and mango aromas stick out on an otherwise neutral, crisp bouquet. This is lean and well cut, with refreshing citric acidity. Flavors of pineapple, lime and green apple finish with zest and continuity. Drink now.",Cuma Made With Organic Grapes,88,13.0,Other,Cafayate,,Michael Schachner,@wineschach,Michel Torino 2014 Cuma Made With Organic Grapes Torrontés (Cafayate),Torrontés,Michel Torino
112583,Italy,"There's a lot going on in the glass starting with lively perlage in the form of small, persistent bubbling. Also very enjoyable are the aromas, which recall white fruit, chopped sweet basil, almond blossom and soapy floral tones. The wine ends on a sweet note with mature pear flavors.",Extra Dry,88,19.0,Veneto,Prosecco di Valdobbiadene,,,,La Tordera NV Extra Dry  (Prosecco di Valdobbiadene),Prosecco,La Tordera
110239,US,"Soft, fruity and simple, with rich flavors of black cherry and raspberry jam, accented with cocoa, coffee, cinnamon and sugar flavors. Tastes like a Starbucks drink.",,84,30.0,California,Napa Valley,Napa,,,Madrigal 2006 Merlot (Napa Valley),Merlot,Madrigal
115477,France,"Anne-Marie and Jean-Guy Todeschini started a revolution here and at Château Mangot and sons Karl and Yann (mid-Millennials) are moving it on. They use Jean-Pierre Cousinié's terroir analysis (look it up), no pesticides, experiment with no sulfur and are changing the way their terroir talks to the wine. This vintage is a rich wine with attractive black currant fruit and fine acidity. With structured tannins and light spice, it is fruity, juicy and will be ready to drink from 2018.",,90,18.0,Bordeaux,Castillon Côtes de Bordeaux,,Roger Voss,@vossroger,Château la Brande 2014  Castillon Côtes de Bordeaux,Bordeaux-style Red Blend,Château la Brande
59594,US,"An oaky, smooth Tempranillo with understated black cherry and earthy notes, soft and medium-bodied. On the finish, expect vanilla.",,86,36.0,California,Livermore Valley,Central Coast,Virginie Boone,@vboone,Fenestra 2009 Tempranillo (Livermore Valley),Tempranillo,Fenestra
69384,Italy,"Refermented in the bottle on its lees, this fresh and lively wine has a slightly cloudy appearance thanks to fine sediment on the bottom. Delicate aromas of white flower, citrus and stone fruit lead to a palate that delivers tart green apple, white peach and lime.",Bade Col Fondo,88,26.0,Veneto,Conegliano Valdobbiadene Prosecco Superiore,,Kerin O’Keefe,@kerinokeefe,Valdellövo 2012 Bade Col Fondo  (Conegliano Valdobbiadene Prosecco Superiore),Sparkling Blend,Valdellövo
68758,US,"An aromatically appealing wine with notes of macerated cherries along with raspberries, cola and licorice, as well as tart acids.",Gravity Destiny Ridge Vineyard,88,,Washington,Horse Heaven Hills,Columbia Valley,Sean P. Sullivan,@wawinereport,Alexandria Nicole 2011 Gravity Destiny Ridge Vineyard Merlot (Horse Heaven Hills),Merlot,Alexandria Nicole
45568,Argentina,"Sharp berry and cherry aromas are like nail polish. A hard palate offers zero give, while plum and cherry flavors are tart before turning more sour and medicinal on the finish.",,81,10.0,Other,San Juan,,Michael Schachner,@wineschach,25 Lagunas 2014 Cabernet Sauvignon (San Juan),Cabernet Sauvignon,25 Lagunas
128734,France,"This is a beautifully perfumed wine that's fragrant with white spring blossoms and flavored with bright fruit flavors. The palate has remarkable structure with intense acidity that lends zest and zing, and a fine, lively feeling on the finish. Drink until 2020.",Burg,90,34.0,Alsace,Alsace,,Roger Voss,@vossroger,Gustave Lorentz 2010 Burg Riesling (Alsace),Riesling,Gustave Lorentz
45906,France,"The Hospices is a charitable organization that has vines in Beaujolais. The wine is ripe with some tannins as well as red fruits. With its structure and concentration, it could age another few months, so wait until 2017.",Domaine des Hospices Civils de Lyon,89,14.0,Beaujolais,Beaujolais-Villages,,Roger Voss,@vossroger,Collin-Bourisset 2015 Domaine des Hospices Civils de Lyon  (Beaujolais-Villages),Gamay,Collin-Bourisset
107050,France,"Pale in color, this fragrant wine has some bottle age that gives a toast and almond character. Ripe strawberry flavors balance between softness and a crisp, tight aftertaste. It is ready to drink.",Réserve Brut Rosé,91,80.0,Champagne,Champagne,,Roger Voss,@vossroger,Charles Heidsieck NV Réserve Brut Rosé  (Champagne),Champagne Blend,Charles Heidsieck
66155,Spain,"The baked berry, raisin and vanilla aromas in this Tempranillo and Garnacha blend are a touch soupy. It's tannic and firm on the palate, with tomato, berry and mildly oxidized flavors.",Añares Crianza,88,18.0,Northern Spain,Rioja,,Michael Schachner,@wineschach,Bodegas Olarra 2014 Añares Crianza  (Rioja),Tempranillo Blend,Bodegas Olarra
41850,US,"Shows the elegance and pedigree that this estate vineyard, in the heart of the Oakville bench, always shows. The tannins are sweet and ripe, and the wine brims with luscious blackberry, cassis and mocha flavors, accented with new oak that's flashy, yet perfectly in keeping with the wine's volume. Should slowly mature over the years.",Estate Bottled,95,120.0,California,Oakville,Napa,,,Far Niente 2008 Estate Bottled Cabernet Sauvignon (Oakville),Cabernet Sauvignon,Far Niente
117229,Germany,"Realistically priced for genuine German eiswein, this is also rather alcoholic for most, weighing in at 10% abv. So it may not be as sweet as expected, but it still shows razor-like focus, with the residual sweetness balanced by bright pink grapefruit and pineapple notes.",Bernkasteler Johannisbrünnchen Eiswein 375 ml,93,95.0,Mosel,,,Joe Czerwinski,@JoeCz,Dr. Pauly Bergweiler 2008 Bernkasteler Johannisbrünnchen Eiswein 375 ml Riesling (Mosel),Riesling,Dr. Pauly Bergweiler
114634,Austria,"A hint of lime and green pear peel, a touch of pepper and passion fruit: this subtle and light white does not give too much away. However its acidity and texture make it a versatile and satisfying food partner.",,89,17.0,Burgenland,,,Anne Krebiehl MW,@AnneInVino,Höpler 2013 Grüner Veltliner (Burgenland),Grüner Veltliner,Höpler
95709,France,"There is good density of fruit tannins here, boosted by wood. The wine has dried fruit, spice, perfumed blackberry and lively acidity. It could well age for 1–2 years.",Réserve,89,19.0,Loire Valley,Chinon,,Roger Voss,@vossroger,Domaine du Grand Bouqueteau 2006 Réserve  (Chinon),Cabernet Franc,Domaine du Grand Bouqueteau
2646,Italy,"Il Bruciato (an expression of Cabernet Sauvignon, Merlot, Syrah and other varieties) shows pulpy fruit tones with ripe aromas of cherry, raspberry. leather and tobacco. The wine is smooth and soft with a spicy, fruity texture.",Guado al Tasso il Bruciato,89,,Tuscany,Bolgheri,,,,Marchesi Antinori 2009 Guado al Tasso il Bruciato  (Bolgheri),Red Blend,Marchesi Antinori
92150,France,"92-94. Barrel sample. DA dark, dry wine that shows its strong, firm tannins. The wine is well structured, with flavors of mint, new wood and a layer of blackberry fruit.",Barrel Sample,93,,Bordeaux,Saint-Émilion,,Roger Voss,@vossroger,Château Magdelaine 2011 Barrel Sample  (Saint-Émilion),Bordeaux-style Red Blend,Château Magdelaine
39327,US,"This begins with round, lush scents of honey butter on hot toast and roasted almond. The initial flavors are light and fresh, with peach and slight guava. That tropicality emerges even more thoughout the long, lingering finish.",,93,35.0,California,Santa Maria Valley,Central Coast,Matt Kettmann,@mattkettmann,Presqu'ile 2012 Chardonnay (Santa Maria Valley),Chardonnay,Presqu'ile
118799,Italy,"This delicate Barbaresco moves over the palate lightly and softly, imparting notes of wild berry, cedar, white truffle and licorice. The intensity builds in the mouth, where the wine gains momentum thanks to its tight, compact structure and its lingering tones of smoke and ash.",Garassino,89,,Piedmont,Barbaresco,,,,Tenuta Carretta 2005 Garassino  (Barbaresco),Nebbiolo,Tenuta Carretta
109557,US,"As always, Seghesio's Cortina is a rich, complex Zinfandel. It captures Zin's briary, brambly, spicy personality, with dense, wild forest-berry fruit, yet manages to be elegantly compact and even Cabernet-like in its tannin structure. A very classy wine that deserves a spot on the best wine lists.",Cortina,93,38.0,California,Dry Creek Valley,Sonoma,,,Seghesio 2010 Cortina Zinfandel (Dry Creek Valley),Zinfandel,Seghesio
97075,Portugal,"Almost black in color, this is a wine with a tarry feel, its tannins soft. It is dense, spicy and smoky, with prune and tangy wood flavors. A tight layer of acidity emerges at the end.",Quinta do Outeiro Tinto,86,19.0,Algarve,,,Roger Voss,@vossroger,Paxá Wines 2008 Quinta do Outeiro Tinto Red (Algarve),Portuguese Red,Paxá Wines
117013,US,"Muted on the nose and palate, with dusty notes of mealy apples, this full-bodied, dry blend of Cab Franc and Malbec finishes with just a whisper of dried cherry and strawberry flavors. Drink now.",Topiary,82,14.0,Virginia,Virginia,,Anna Lee C. Iijima,,Boxwood 2010 Topiary Rosé (Virginia),Rosé,Boxwood
88501,France,"For a wine from this appellation, this is soft, bringing out ripe fruit rather than structure. It means the wine will develop quickly and with charm as well as richness. The red fruits are already showing well, as is crisp acidity. Drink from 2018.",,88,65.0,Burgundy,Nuits-St.-Georges,,Roger Voss,@vossroger,Château de Santenay 2014  Nuits-St.-Georges,Pinot Noir,Château de Santenay
116150,US,"This bottling showcases Jim Clendenen's brilliance at making light wines packed with flavor. Rustic sagebrush, oak forest and animal pelt aromas meet red plum and alpine strawberry fruit on the nose. There's a salt and white pepper quality to the palate, where wild sage and more chapparal spice decorates the pomegranate and red plum fruit flavors.",Le Bon Climat,96,50.0,California,Santa Maria Valley,Central Coast,Matt Kettmann,@mattkettmann,Clendenen Family 2013 Le Bon Climat Pinot Noir (Santa Maria Valley),Pinot Noir,Clendenen Family
74080,France,"A dark and dense wine, this offers richness and a good depth of flavor. Along with its concentrated black plum and damson fruits, it is also strongly structured, ripe and dense. It needs aging, so don't drink before 2018.",,91,33.0,Bordeaux,Saint-Estèphe,,Roger Voss,@vossroger,Château Cossieu-Coutelin 2010  Saint-Estèphe,Bordeaux-style Red Blend,Château Cossieu-Coutelin
